,Year,State Code,Region,White Convicted,Other Convicted,Executions,Executions Scaled,State
1505,2005,VT,Northeast,0,0,0,0.0,Vermont
1506,2005,VA,South,0,0,0,0.0,Virginia
1507,2005,WA,West,0,0,0,0.0,Washington
1508,2005,WV,South,0,0,0,0.0,West Virginia
1509,2005,WI,Midwest,0,0,0,0.0,Wisconsin
1510,2005,WY,West,0,0,0,0.0,Wyoming
1511,2006,FE,Federal,0,0,0,0.0,Federal
1512,2006,AK,West,0,0,0,0.0,Alaska
1513,2006,AZ,West,0,0,0,0.0,Arizona
1514,2006,AR,South,0,0,0,0.0,Arkansas
1515,2006,CO,West,0,0,0,0.0,Colorado
1516,2006,CT,Northeast,0,0,0,0.0,Connecticut
1517,2006,DE,South,0,0,0,0.0,Delaware
1518,2006,GA,South,0,0,0,0.0,Georgia
1519,2006,HI,West,0,0,0,0.0,Hawaii
1520,2006,ID,West,0,0,0,0.0,Idaho
1521,2006,IL,Midwest,0,0,0,0.0,Illinois
1522,2006,IA,Midwest,0,0,0,0.0,Iowa
1523,2006,KS,Midwest,0,0,0,0.0,Kansas
1524,2006,KY,South,0,0,0,0.0,Kentucky
1525,2006,LA,South,0,0,0,0.0,Louisiana
1526,2006,ME,Northeast,0,0,0,0.0,Maine
1527,2006,MD,South,0,0,0,0.0,Maryland
1528,2006,MA,Northeast,0,0,0,0.0,Massachusetts
1529,2006,MI,Midwest,0,0,0,0.0,Michigan
1530,2006,MN,Midwest,0,0,0,0.0,Minnesota
1531,2006,MO,Midwest,0,0,0,0.0,Missouri
1532,2006,NE,Midwest,0,0,0,0.0,Nebraska
1533,2006,NH,Northeast,0,0,0,0.0,New Hampshire
1534,2006,NJ,Northeast,0,0,0,0.0,New Jersey
1535,2006,NM,West,0,0,0,0.0,New Mexico
1536,2006,NY,Northeast,0,0,0,0.0,New York
1537,2006,ND,Midwest,0,0,0,0.0,North Dakota
1538,2006,OR,West,0,0,0,0.0,Oregon
1539,2006,PA,Northeast,0,0,0,0.0,Pennsylvania
1540,2006,RI,Northeast,0,0,0,0.0,Rhode Island
1541,2006,SD,Midwest,0,0,0,0.0,South Dakota
1542,2006,UT,West,0,0,0,0.0,Utah
1543,2006,VT,Northeast,0,0,0,0.0,Vermont
1544,2006,WA,West,0,0,0,0.0,Washington
1545,2006,WV,South,0,0,0,0.0,West Virginia
1546,2006,WI,Midwest,0,0,0,0.0,Wisconsin
1547,2006,WY,West,0,0,0,0.0,Wyoming
1548,2007,FE,Federal,0,0,0,0.0,Federal
1549,2007,AK,West,0,0,0,0.0,Alaska
1550,2007,AR,South,0,0,0,0.0,Arkansas
1551,2007,CA,West,0,0,0,0.0,California
1552,2007,CO,West,0,0,0,0.0,Colorado
1553,2007,CT,Northeast,0,0,0,0.0,Connecticut
1554,2007,DE,South,0,0,0,0.0,Delaware
1555,2007,FL,South,0,0,0,0.0,Florida
1556,2007,HI,West,0,0,0,0.0,Hawaii
1557,2007,ID,West,0,0,0,0.0,Idaho
1558,2007,IL,Midwest,0,0,0,0.0,Illinois
1559,2007,IA,Midwest,0,0,0,0.0,Iowa
1560,2007,KS,Midwest,0,0,0,0.0,Kansas
1561,2007,KY,South,0,0,0,0.0,Kentucky
1562,2007,LA,South,0,0,0,0.0,Louisiana
1563,2007,ME,Northeast,0,0,0,0.0,Maine
1564,2007,MD,South,0,0,0,0.0,Maryland
1565,2007,MA,Northeast,0,0,0,0.0,Massachusetts
1566,2007,MI,Midwest,0,0,0,0.0,Michigan
1567,2007,MN,Midwest,0,0,0,0.0,Minnesota
1568,2007,MS,South,0,0,0,0.0,Mississippi
1569,2007,MO,Midwest,0,0,0,0.0,Missouri
1570,2007,MT,West,0,0,0,0.0,Montana
1571,2007,NE,Midwest,0,0,0,0.0,Nebraska
1572,2007,NV,West,0,0,0,0.0,Nevada
1573,2007,NH,Northeast,0,0,0,0.0,New Hampshire
1574,2007,NJ,Northeast,0,0,0,0.0,New Jersey
1575,2007,NM,West,0,0,0,0.0,New Mexico
1576,2007,NY,Northeast,0,0,0,0.0,New York
1577,2007,NC,South,0,0,0,0.0,North Carolina
1578,2007,ND,Midwest,0,0,0,0.0,North Dakota
1579,2007,OR,West,0,0,0,0.0,Oregon
1580,2007,PA,Northeast,0,0,0,0.0,Pennsylvania
1581,2007,RI,Northeast,0,0,0,0.0,Rhode Island
1582,2007,UT,West,0,0,0,0.0,Utah
1583,2007,VT,Northeast,0,0,0,0.0,Vermont
1584,2007,VA,South,0,0,0,0.0,Virginia
1585,2007,WA,West,0,0,0,0.0,Washington
1586,2007,WV,South,0,0,0,0.0,West Virginia
1587,2007,WI,Midwest,0,0,0,0.0,Wisconsin
1588,2007,WY,West,0,0,0,0.0,Wyoming
1589,2008,FE,Federal,0,0,0,0.0,Federal
1590,2008,AL,South,0,0,0,0.0,Alabama
1591,2008,AK,West,0,0,0,0.0,Alaska
1592,2008,AZ,West,0,0,0,0.0,Arizona
1593,2008,AR,South,0,0,0,0.0,Arkansas
1594,2008,CA,West,0,0,0,0.0,California
1595,2008,CO,West,0,0,0,0.0,Colorado
1596,2008,CT,Northeast,0,0,0,0.0,Connecticut
1597,2008,DE,South,0,0,0,0.0,Delaware
1598,2008,HI,West,0,0,0,0.0,Hawaii
1599,2008,ID,West,0,0,0,0.0,Idaho
1600,2008,IL,Midwest,0,0,0,0.0,Illinois
1601,2008,IN,Midwest,0,0,0,0.0,Indiana
1602,2008,IA,Midwest,0,0,0,0.0,Iowa
1603,2008,KS,Midwest,0,0,0,0.0,Kansas
1604,2008,LA,South,0,0,0,0.0,Louisiana
1605,2008,ME,Northeast,0,0,0,0.0,Maine
1606,2008,MD,South,0,0,0,0.0,Maryland
1607,2008,MA,Northeast,0,0,0,0.0,Massachusetts
1608,2008,MI,Midwest,0,0,0,0.0,Michigan
1609,2008,MN,Midwest,0,0,0,0.0,Minnesota
1610,2008,MO,Midwest,0,0,0,0.0,Missouri
1611,2008,MT,West,0,0,0,0.0,Montana
1612,2008,NE,Midwest,0,0,0,0.0,Nebraska
1613,2008,NV,West,0,0,0,0.0,Nevada
1614,2008,NH,Northeast,0,0,0,0.0,New Hampshire
1615,2008,NJ,Northeast,0,0,0,0.0,New Jersey
1616,2008,NM,West,0,0,0,0.0,New Mexico
1617,2008,NY,Northeast,0,0,0,0.0,New York
1618,2008,NC,South,0,0,0,0.0,North Carolina
1619,2008,ND,Midwest,0,0,0,0.0,North Dakota
1620,2008,OR,West,0,0,0,0.0,Oregon
1621,2008,PA,Northeast,0,0,0,0.0,Pennsylvania
1622,2008,RI,Northeast,0,0,0,0.0,Rhode Island
1623,2008,SD,Midwest,0,0,0,0.0,South Dakota
1624,2008,TN,South,0,0,0,0.0,Tennessee
1625,2008,UT,West,0,0,0,0.0,Utah
1626,2008,VT,Northeast,0,0,0,0.0,Vermont
1627,2008,WA,West,0,0,0,0.0,Washington
1628,2008,WV,South,0,0,0,0.0,West Virginia
1629,2008,WI,Midwest,0,0,0,0.0,Wisconsin
1630,2008,WY,West,0,0,0,0.0,Wyoming
1631,2009,FE,Federal,0,0,0,0.0,Federal
1632,2009,AK,West,0,0,0,0.0,Alaska
1633,2009,AZ,West,0,0,0,0.0,Arizona
1634,2009,AR,South,0,0,0,0.0,Arkansas
1635,2009,CA,West,0,0,0,0.0,California
1636,2009,CO,West,0,0,0,0.0,Colorado
1637,2009,CT,Northeast,0,0,0,0.0,Connecticut
1638,2009,DE,South,0,0,0,0.0,Delaware
1639,2009,HI,West,0,0,0,0.0,Hawaii
1640,2009,ID,West,0,0,0,0.0,Idaho
1641,2009,IL,Midwest,0,0,0,0.0,Illinois
1642,2009,IA,Midwest,0,0,0,0.0,Iowa
1643,2009,KS,Midwest,0,0,0,0.0,Kansas
1644,2009,KY,South,0,0,0,0.0,Kentucky
1645,2009,LA,South,0,0,0,0.0,Louisiana
1646,2009,ME,Northeast,0,0,0,0.0,Maine
1647,2009,MD,South,0,0,0,0.0,Maryland
1648,2009,MA,Northeast,0,0,0,0.0,Massachusetts
1649,2009,MI,Midwest,0,0,0,0.0,Michigan
1650,2009,MN,Midwest,0,0,0,0.0,Minnesota
1651,2009,MS,South,0,0,0,0.0,Mississippi
1652,2009,MT,West,0,0,0,0.0,Montana
1653,2009,NE,Midwest,0,0,0,0.0,Nebraska
1654,2009,NV,West,0,0,0,0.0,Nevada
1655,2009,NH,Northeast,0,0,0,0.0,New Hampshire
1656,2009,NJ,Northeast,0,0,0,0.0,New Jersey
1657,2009,NM,West,0,0,0,0.0,New Mexico
1658,2009,NY,Northeast,0,0,0,0.0,New York
1659,2009,NC,South,0,0,0,0.0,North Carolina
1660,2009,ND,Midwest,0,0,0,0.0,North Dakota
1661,2009,OR,West,0,0,0,0.0,Oregon
1662,2009,PA,Northeast,0,0,0,0.0,Pennsylvania
1663,2009,RI,Northeast,0,0,0,0.0,Rhode Island
1664,2009,SD,Midwest,0,0,0,0.0,South Dakota
1665,2009,UT,West,0,0,0,0.0,Utah
1666,2009,VT,Northeast,0,0,0,0.0,Vermont
1667,2009,WA,West,0,0,0,0.0,Washington
1668,2009,WV,South,0,0,0,0.0,West Virginia
1669,2009,WI,Midwest,0,0,0,0.0,Wisconsin
1670,2009,WY,West,0,0,0,0.0,Wyoming
1671,2010,FE,Federal,0,0,0,0.0,Federal
1672,2010,AK,West,0,0,0,0.0,Alaska
1673,2010,AR,South,0,0,0,0.0,Arkansas
1674,2010,CA,West,0,0,0,0.0,California
1675,2010,CO,West,0,0,0,0.0,Colorado
1676,2010,CT,Northeast,0,0,0,0.0,Connecticut
1677,2010,DE,South,0,0,0,0.0,Delaware
1678,2010,HI,West,0,0,0,0.0,Hawaii
1679,2010,ID,West,0,0,0,0.0,Idaho
1680,2010,IL,Midwest,0,0,0,0.0,Illinois
1681,2010,IN,Midwest,0,0,0,0.0,Indiana
1682,2010,IA,Midwest,0,0,0,0.0,Iowa
1683,2010,KS,Midwest,0,0,0,0.0,Kansas
1684,2010,KY,South,0,0,0,0.0,Kentucky
1685,2010,ME,Northeast,0,0,0,0.0,Maine
1686,2010,MD,South,0,0,0,0.0,Maryland
1687,2010,MA,Northeast,0,0,0,0.0,Massachusetts
1688,2010,MI,Midwest,0,0,0,0.0,Michigan
1689,2010,MN,Midwest,0,0,0,0.0,Minnesota
1690,2010,MO,Midwest,0,0,0,0.0,Missouri
1691,2010,MT,West,0,0,0,0.0,Montana
1692,2010,NE,Midwest,0,0,0,0.0,Nebraska
1693,2010,NV,West,0,0,0,0.0,Nevada
1694,2010,NH,Northeast,0,0,0,0.0,New Hampshire
1695,2010,NJ,Northeast,0,0,0,0.0,New Jersey
1696,2010,NM,West,0,0,0,0.0,New Mexico
1697,2010,NY,Northeast,0,0,0,0.0,New York
1698,2010,NC,South,0,0,0,0.0,North Carolina
1699,2010,ND,Midwest,0,0,0,0.0,North Dakota
1700,2010,OR,West,0,0,0,0.0,Oregon
1701,2010,PA,Northeast,0,0,0,0.0,Pennsylvania
1702,2010,RI,Northeast,0,0,0,0.0,Rhode Island
1703,2010,SC,South,0,0,0,0.0,South Carolina
1704,2010,SD,Midwest,0,0,0,0.0,South Dakota
1705,2010,TN,South,0,0,0,0.0,Tennessee
1706,2010,VT,Northeast,0,0,0,0.0,Vermont
1707,2010,WV,South,0,0,0,0.0,West Virginia
1708,2010,WI,Midwest,0,0,0,0.0,Wisconsin
1709,2010,WY,West,0,0,0,0.0,Wyoming
1710,2011,FE,Federal,0,0,0,0.0,Federal
1711,2011,AK,West,0,0,0,0.0,Alaska
1712,2011,AR,South,0,0,0,0.0,Arkansas
1713,2011,CA,West,0,0,0,0.0,California
1714,2011,CO,West,0,0,0,0.0,Colorado
1715,2011,CT,Northeast,0,0,0,0.0,Connecticut
1716,2011,HI,West,0,0,0,0.0,Hawaii
1717,2011,IL,Midwest,0,0,0,0.0,Illinois
1718,2011,IN,Midwest,0,0,0,0.0,Indiana
1719,2011,IA,Midwest,0,0,0,0.0,Iowa
1720,2011,KS,Midwest,0,0,0,0.0,Kansas
1721,2011,KY,South,0,0,0,0.0,Kentucky
1722,2011,LA,South,0,0,0,0.0,Louisiana
1723,2011,ME,Northeast,0,0,0,0.0,Maine
1724,2011,MD,South,0,0,0,0.0,Maryland
1725,2011,MA,Northeast,0,0,0,0.0,Massachusetts
1726,2011,MI,Midwest,0,0,0,0.0,Michigan
1727,2011,MN,Midwest,0,0,0,0.0,Minnesota
1728,2011,MT,West,0,0,0,0.0,Montana
1729,2011,NE,Midwest,0,0,0,0.0,Nebraska
1730,2011,NV,West,0,0,0,0.0,Nevada
1731,2011,NH,Northeast,0,0,0,0.0,New Hampshire
1732,2011,NJ,Northeast,0,0,0,0.0,New Jersey
1733,2011,NM,West,0,0,0,0.0,New Mexico
1734,2011,NY,Northeast,0,0,0,0.0,New York
1735,2011,NC,South,0,0,0,0.0,North Carolina
1736,2011,ND,Midwest,0,0,0,0.0,North Dakota
1737,2011,OR,West,0,0,0,0.0,Oregon
1738,2011,PA,Northeast,0,0,0,0.0,Pennsylvania
1739,2011,RI,Northeast,0,0,0,0.0,Rhode Island
1740,2011,SD,Midwest,0,0,0,0.0,South Dakota
1741,2011,TN,South,0,0,0,0.0,Tennessee
1742,2011,UT,West,0,0,0,0.0,Utah
1743,2011,VT,Northeast,0,0,0,0.0,Vermont
1744,2011,WA,West,0,0,0,0.0,Washington
1745,2011,WV,South,0,0,0,0.0,West Virginia
1746,2011,WI,Midwest,0,0,0,0.0,Wisconsin
1747,2011,WY,West,0,0,0,0.0,Wyoming
1748,2012,FE,Federal,0,0,0,0.0,Federal
1749,2012,AL,South,0,0,0,0.0,Alabama
1750,2012,AK,West,0,0,0,0.0,Alaska
1751,2012,AR,South,0,0,0,0.0,Arkansas
1752,2012,CA,West,0,0,0,0.0,California
1753,2012,CO,West,0,0,0,0.0,Colorado
1754,2012,CT,Northeast,0,0,0,0.0,Connecticut
1755,2012,GA,South,0,0,0,0.0,Georgia
1756,2012,HI,West,0,0,0,0.0,Hawaii
1757,2012,IL,Midwest,0,0,0,0.0,Illinois
1758,2012,IN,Midwest,0,0,0,0.0,Indiana
1759,2012,IA,Midwest,0,0,0,0.0,Iowa
1760,2012,KS,Midwest,0,0,0,0.0,Kansas
1761,2012,KY,South,0,0,0,0.0,Kentucky
1762,2012,LA,South,0,0,0,0.0,Louisiana
1763,2012,ME,Northeast,0,0,0,0.0,Maine
1764,2012,MD,South,0,0,0,0.0,Maryland
1765,2012,MA,Northeast,0,0,0,0.0,Massachusetts
1766,2012,MI,Midwest,0,0,0,0.0,Michigan
1767,2012,MN,Midwest,0,0,0,0.0,Minnesota
1768,2012,MO,Midwest,0,0,0,0.0,Missouri
1769,2012,MT,West,0,0,0,0.0,Montana
1770,2012,NE,Midwest,0,0,0,0.0,Nebraska
1771,2012,NV,West,0,0,0,0.0,Nevada
1772,2012,NH,Northeast,0,0,0,0.0,New Hampshire
1773,2012,NJ,Northeast,0,0,0,0.0,New Jersey
1774,2012,NM,West,0,0,0,0.0,New Mexico
1775,2012,NY,Northeast,0,0,0,0.0,New York
1776,2012,NC,South,0,0,0,0.0,North Carolina
1777,2012,ND,Midwest,0,0,0,0.0,North Dakota
1778,2012,OR,West,0,0,0,0.0,Oregon
1779,2012,PA,Northeast,0,0,0,0.0,Pennsylvania
1780,2012,RI,Northeast,0,0,0,0.0,Rhode Island
1781,2012,SC,South,0,0,0,0.0,South Carolina
1782,2012,TN,South,0,0,0,0.0,Tennessee
1783,2012,UT,West,0,0,0,0.0,Utah
1784,2012,VT,Northeast,0,0,0,0.0,Vermont
1785,2012,VA,South,0,0,0,0.0,Virginia
1786,2012,WA,West,0,0,0,0.0,Washington
1787,2012,WV,South,0,0,0,0.0,West Virginia
1788,2012,WI,Midwest,0,0,0,0.0,Wisconsin
1789,2012,WY,West,0,0,0,0.0,Wyoming
1790,2013,FE,Federal,0,0,0,0.0,Federal
1791,2013,AK,West,0,0,0,0.0,Alaska
1792,2013,AR,South,0,0,0,0.0,Arkansas
1793,2013,CA,West,0,0,0,0.0,California
1794,2013,CO,West,0,0,0,0.0,Colorado
1795,2013,CT,Northeast,0,0,0,0.0,Connecticut
1796,2013,DE,South,0,0,0,0.0,Delaware
1797,2013,HI,West,0,0,0,0.0,Hawaii
1798,2013,ID,West,0,0,0,0.0,Idaho
1799,2013,IL,Midwest,0,0,0,0.0,Illinois
1800,2013,IN,Midwest,0,0,0,0.0,Indiana
1801,2013,IA,Midwest,0,0,0,0.0,Iowa
1802,2013,KS,Midwest,0,0,0,0.0,Kansas
1803,2013,KY,South,0,0,0,0.0,Kentucky
1804,2013,LA,South,0,0,0,0.0,Louisiana
1805,2013,ME,Northeast,0,0,0,0.0,Maine
1806,2013,MD,South,0,0,0,0.0,Maryland
1807,2013,MA,Northeast,0,0,0,0.0,Massachusetts
1808,2013,MI,Midwest,0,0,0,0.0,Michigan
1809,2013,MN,Midwest,0,0,0,0.0,Minnesota
1810,2013,MS,South,0,0,0,0.0,Mississippi
1811,2013,MT,West,0,0,0,0.0,Montana
1812,2013,NE,Midwest,0,0,0,0.0,Nebraska
1813,2013,NV,West,0,0,0,0.0,Nevada
1814,2013,NH,Northeast,0,0,0,0.0,New Hampshire
1815,2013,NJ,Northeast,0,0,0,0.0,New Jersey
1816,2013,NM,West,0,0,0,0.0,New Mexico
1817,2013,NY,Northeast,0,0,0,0.0,New York
1818,2013,NC,South,0,0,0,0.0,North Carolina
1819,2013,ND,Midwest,0,0,0,0.0,North Dakota
1820,2013,OR,West,0,0,0,0.0,Oregon
1821,2013,PA,Northeast,0,0,0,0.0,Pennsylvania
1822,2013,RI,Northeast,0,0,0,0.0,Rhode Island
1823,2013,SC,South,0,0,0,0.0,South Carolina
1824,2013,SD,Midwest,0,0,0,0.0,South Dakota
1825,2013,TN,South,0,0,0,0.0,Tennessee
1826,2013,UT,West,0,0,0,0.0,Utah
1827,2013,VT,Northeast,0,0,0,0.0,Vermont
1828,2013,WA,West,0,0,0,0.0,Washington
1829,2013,WV,South,0,0,0,0.0,West Virginia
1830,2013,WI,Midwest,0,0,0,0.0,Wisconsin
1831,2013,WY,West,0,0,0,0.0,Wyoming
1832,2014,FE,Federal,0,0,0,0.0,Federal
1833,2014,AL,South,0,0,0,0.0,Alabama
1834,2014,AK,West,0,0,0,0.0,Alaska
1835,2014,AR,South,0,0,0,0.0,Arkansas
1836,2014,CA,West,0,0,0,0.0,California
1837,2014,CO,West,0,0,0,0.0,Colorado
1838,2014,CT,Northeast,0,0,0,0.0,Connecticut
1839,2014,DE,South,0,0,0,0.0,Delaware
1840,2014,HI,West,0,0,0,0.0,Hawaii
1841,2014,ID,West,0,0,0,0.0,Idaho
1842,2014,IL,Midwest,0,0,0,0.0,Illinois
1843,2014,IN,Midwest,0,0,0,0.0,Indiana
1844,2014,IA,Midwest,0,0,0,0.0,Iowa
1845,2014,KS,Midwest,0,0,0,0.0,Kansas
1846,2014,KY,South,0,0,0,0.0,Kentucky
1847,2014,LA,South,0,0,0,0.0,Louisiana
1848,2014,ME,Northeast,0,0,0,0.0,Maine
1849,2014,MD,South,0,0,0,0.0,Maryland
1850,2014,MA,Northeast,0,0,0,0.0,Massachusetts
1851,2014,MI,Midwest,0,0,0,0.0,Michigan
1852,2014,MN,Midwest,0,0,0,0.0,Minnesota
1853,2014,MS,South,0,0,0,0.0,Mississippi
1854,2014,MT,West,0,0,0,0.0,Montana
1855,2014,NE,Midwest,0,0,0,0.0,Nebraska
1856,2014,NV,West,0,0,0,0.0,Nevada
1857,2014,NH,Northeast,0,0,0,0.0,New Hampshire
1858,2014,NJ,Northeast,0,0,0,0.0,New Jersey
1859,2014,NM,West,0,0,0,0.0,New Mexico
1860,2014,NY,Northeast,0,0,0,0.0,New York
1861,2014,NC,South,0,0,0,0.0,North Carolina
1862,2014,ND,Midwest,0,0,0,0.0,North Dakota
1863,2014,OR,West,0,0,0,0.0,Oregon
1864,2014,PA,Northeast,0,0,0,0.0,Pennsylvania
1865,2014,RI,Northeast,0,0,0,0.0,Rhode Island
1866,2014,SC,South,0,0,0,0.0,South Carolina
1867,2014,SD,Midwest,0,0,0,0.0,South Dakota
1868,2014,TN,South,0,0,0,0.0,Tennessee
1869,2014,UT,West,0,0,0,0.0,Utah
1870,2014,VT,Northeast,0,0,0,0.0,Vermont
1871,2014,VA,South,0,0,0,0.0,Virginia
1872,2014,WA,West,0,0,0,0.0,Washington
1873,2014,WV,South,0,0,0,0.0,West Virginia
1874,2014,WI,Midwest,0,0,0,0.0,Wisconsin
1875,2014,WY,West,0,0,0,0.0,Wyoming
1876,2015,FE,Federal,0,0,0,0.0,Federal
1877,2015,AL,South,0,0,0,0.0,Alabama
1878,2015,AK,West,0,0,0,0.0,Alaska
1879,2015,AZ,West,0,0,0,0.0,Arizona
1880,2015,AR,South,0,0,0,0.0,Arkansas
1881,2015,CA,West,0,0,0,0.0,California
1882,2015,CO,West,0,0,0,0.0,Colorado
1883,2015,CT,Northeast,0,0,0,0.0,Connecticut
1884,2015,DE,South,0,0,0,0.0,Delaware
1885,2015,HI,West,0,0,0,0.0,Hawaii
1886,2015,ID,West,0,0,0,0.0,Idaho
1887,2015,IL,Midwest,0,0,0,0.0,Illinois
1888,2015,IN,Midwest,0,0,0,0.0,Indiana
1889,2015,IA,Midwest,0,0,0,0.0,Iowa
1890,2015,KS,Midwest,0,0,0,0.0,Kansas
1891,2015,KY,South,0,0,0,0.0,Kentucky
1892,2015,LA,South,0,0,0,0.0,Louisiana
1893,2015,ME,Northeast,0,0,0,0.0,Maine
1894,2015,MD,South,0,0,0,0.0,Maryland
1895,2015,MA,Northeast,0,0,0,0.0,Massachusetts
1896,2015,MI,Midwest,0,0,0,0.0,Michigan
1897,2015,MN,Midwest,0,0,0,0.0,Minnesota
1898,2015,MS,South,0,0,0,0.0,Mississippi
1899,2015,MT,West,0,0,0,0.0,Montana
1900,2015,NE,Midwest,0,0,0,0.0,Nebraska
1901,2015,NV,West,0,0,0,0.0,Nevada
1902,2015,NH,Northeast,0,0,0,0.0,New Hampshire
1903,2015,NJ,Northeast,0,0,0,0.0,New Jersey
1904,2015,NM,West,0,0,0,0.0,New Mexico
1905,2015,NY,Northeast,0,0,0,0.0,New York
1906,2015,NC,South,0,0,0,0.0,North Carolina
1907,2015,ND,Midwest,0,0,0,0.0,North Dakota
1908,2015,OH,Midwest,0,0,0,0.0,Ohio
1909,2015,OR,West,0,0,0,0.0,Oregon
1910,2015,PA,Northeast,0,0,0,0.0,Pennsylvania
1911,2015,RI,Northeast,0,0,0,0.0,Rhode Island
1912,2015,SC,South,0,0,0,0.0,South Carolina
1913,2015,SD,Midwest,0,0,0,0.0,South Dakota
1914,2015,TN,South,0,0,0,0.0,Tennessee
1915,2015,UT,West,0,0,0,0.0,Utah
1916,2015,VT,Northeast,0,0,0,0.0,Vermont
1917,2015,WA,West,0,0,0,0.0,Washington
1918,2015,WV,South,0,0,0,0.0,West Virginia
1919,2015,WI,Midwest,0,0,0,0.0,Wisconsin
1920,2015,WY,West,0,0,0,0.0,Wyoming
1921,2016,FE,Federal,0,0,0,0.0,Federal
1922,2016,AK,West,0,0,0,0.0,Alaska
1923,2016,AZ,West,0,0,0,0.0,Arizona
1924,2016,AR,South,0,0,0,0.0,Arkansas
1925,2016,CA,West,0,0,0,0.0,California
1926,2016,CO,West,0,0,0,0.0,Colorado
1927,2016,CT,Northeast,0,0,0,0.0,Connecticut
1928,2016,DE,South,0,0,0,0.0,Delaware
1929,2016,HI,West,0,0,0,0.0,Hawaii
1930,2016,ID,West,0,0,0,0.0,Idaho
1931,2016,IL,Midwest,0,0,0,0.0,Illinois
1932,2016,IN,Midwest,0,0,0,0.0,Indiana
1933,2016,IA,Midwest,0,0,0,0.0,Iowa
1934,2016,KS,Midwest,0,0,0,0.0,Kansas
1935,2016,KY,South,0,0,0,0.0,Kentucky
1936,2016,LA,South,0,0,0,0.0,Louisiana
1937,2016,ME,Northeast,0,0,0,0.0,Maine
1938,2016,MD,South,0,0,0,0.0,Maryland
1939,2016,MA,Northeast,0,0,0,0.0,Massachusetts
1940,2016,MI,Midwest,0,0,0,0.0,Michigan
1941,2016,MN,Midwest,0,0,0,0.0,Minnesota
1942,2016,MS,South,0,0,0,0.0,Mississippi
1943,2016,MT,West,0,0,0,0.0,Montana
1944,2016,NE,Midwest,0,0,0,0.0,Nebraska
1945,2016,NV,West,0,0,0,0.0,Nevada
1946,2016,NH,Northeast,0,0,0,0.0,New Hampshire
1947,2016,NJ,Northeast,0,0,0,0.0,New Jersey
1948,2016,NM,West,0,0,0,0.0,New Mexico
1949,2016,NY,Northeast,0,0,0,0.0,New York
1950,2016,NC,South,0,0,0,0.0,North Carolina
1951,2016,ND,Midwest,0,0,0,0.0,North Dakota
1952,2016,OH,Midwest,0,0,0,0.0,Ohio
1953,2016,OK,South,0,0,0,0.0,Oklahoma
1954,2016,OR,West,0,0,0,0.0,Oregon
1955,2016,PA,Northeast,0,0,0,0.0,Pennsylvania
1956,2016,RI,Northeast,0,0,0,0.0,Rhode Island
1957,2016,SC,South,0,0,0,0.0,South Carolina
1958,2016,SD,Midwest,0,0,0,0.0,South Dakota
1959,2016,TN,South,0,0,0,0.0,Tennessee
1960,2016,UT,West,0,0,0,0.0,Utah
1961,2016,VT,Northeast,0,0,0,0.0,Vermont
1962,2016,VA,South,0,0,0,0.0,Virginia
1963,2016,WA,West,0,0,0,0.0,Washington
1964,2016,WV,South,0,0,0,0.0,West Virginia
1965,2016,WI,Midwest,0,0,0,0.0,Wisconsin
1966,2016,WY,West,0,0,0,0.0,Wyoming
1967,2017,FE,Federal,0,0,0,0.0,Federal
1968,2017,AK,West,0,0,0,0.0,Alaska
1969,2017,AZ,West,0,0,0,0.0,Arizona
1970,2017,CA,West,0,0,0,0.0,California
1971,2017,CO,West,0,0,0,0.0,Colorado
1972,2017,CT,Northeast,0,0,0,0.0,Connecticut
1973,2017,DE,South,0,0,0,0.0,Delaware
1974,2017,HI,West,0,0,0,0.0,Hawaii
1975,2017,ID,West,0,0,0,0.0,Idaho
1976,2017,IL,Midwest,0,0,0,0.0,Illinois
1977,2017,IN,Midwest,0,0,0,0.0,Indiana
1978,2017,IA,Midwest,0,0,0,0.0,Iowa
1979,2017,KS,Midwest,0,0,0,0.0,Kansas
1980,2017,KY,South,0,0,0,0.0,Kentucky
1981,2017,LA,South,0,0,0,0.0,Louisiana
1982,2017,ME,Northeast,0,0,0,0.0,Maine
1983,2017,MD,South,0,0,0,0.0,Maryland
1984,2017,MA,Northeast,0,0,0,0.0,Massachusetts
1985,2017,MI,Midwest,0,0,0,0.0,Michigan
1986,2017,MN,Midwest,0,0,0,0.0,Minnesota
1987,2017,MS,South,0,0,0,0.0,Mississippi
1988,2017,MT,West,0,0,0,0.0,Montana
1989,2017,NE,Midwest,0,0,0,0.0,Nebraska
1990,2017,NV,West,0,0,0,0.0,Nevada
1991,2017,NH,Northeast,0,0,0,0.0,New Hampshire
1992,2017,NJ,Northeast,0,0,0,0.0,New Jersey
1993,2017,NM,West,0,0,0,0.0,New Mexico
1994,2017,NY,Northeast,0,0,0,0.0,New York
1995,2017,NC,South,0,0,0,0.0,North Carolina
1996,2017,ND,Midwest,0,0,0,0.0,North Dakota
1997,2017,OK,South,0,0,0,0.0,Oklahoma
1998,2017,OR,West,0,0,0,0.0,Oregon
1999,2017,PA,Northeast,0,0,0,0.0,Pennsylvania
2000,2017,RI,Northeast,0,0,0,0.0,Rhode Island
2001,2017,SC,South,0,0,0,0.0,South Carolina
2002,2017,SD,Midwest,0,0,0,0.0,South Dakota
2003,2017,TN,South,0,0,0,0.0,Tennessee
2004,2017,UT,West,0,0,0,0.0,Utah
